date,TICKER,INDEXNAME,DURATION,daily_value
2022-05-13,DASH,Global Order Index,Daily,1.8129305181542077
2022-05-16,DASH,Global Order Index,Daily,1.9029712387142856
2022-05-17,DASH,Global Order Index,Daily,1.9930119592743638
2022-05-18,DASH,Global Order Index,Daily,2.083052679834442
2022-05-19,DASH,Global Order Index,Daily,2.1730934003945204
2022-05-20,DASH,Global Order Index,Daily,2.263134120954598
2022-05-23,DASH,Global Order Index,Daily,2.3531748415146763
2022-05-24,DASH,Global Order Index,Daily,2.443215562074754
2022-05-25,DASH,Global Order Index,Daily,2.533256282634832
2022-05-26,DASH,Global Order Index,Daily,2.6232970031949105
2022-05-27,DASH,Global Order Index,Daily,2.7133377237549885
2022-05-31,DASH,Global Order Index,Daily,2.803378444315067
2022-06-01,DASH,Global Order Index,Daily,2.424797084349986
2022-06-02,DASH,Global Order Index,Daily,2.3785346046102256
2022-06-03,DASH,Global Order Index,Daily,2.332272124870465
2022-06-06,DASH,Global Order Index,Daily,2.286009645130705
2022-06-07,DASH,Global Order Index,Daily,2.239747165390944
2022-06-08,DASH,Global Order Index,Daily,2.1934846856511836
2022-06-09,DASH,Global Order Index,Daily,2.147222205911423
2022-06-10,DASH,Global Order Index,Daily,2.1009597261716624
2022-06-13,DASH,Global Order Index,Daily,2.054697246431902
2022-06-14,DASH,Global Order Index,Daily,2.0084347666921416
2022-06-15,DASH,Global Order Index,Daily,1.962172286952381
2022-06-16,DASH,Global Order Index,Daily,1.9159098072126206
2022-06-17,DASH,Global Order Index,Daily,1.86964732747286
2022-06-21,DASH,Global Order Index,Daily,1.8233848477330996
2022-06-22,DASH,Global Order Index,Daily,1.777122367993339
2022-06-23,DASH,Global Order Index,Daily,1.7308598882535786
2022-06-24,DASH,Global Order Index,Daily,1.6845974085138182
2022-06-27,DASH,Global Order Index,Daily,1.6383349287740576
2022-06-28,DASH,Global Order Index,Daily,1.592072449034297
2022-06-29,DASH,Global Order Index,Daily,1.5458099692945364
2022-06-30,DASH,Global Order Index,Daily,1.499547489554776
2022-07-01,DASH,Global Order Index,Daily,1.9197340461324615
2022-07-05,DASH,Global Order Index,Daily,1.9211158400974655
2022-07-06,DASH,Global Order Index,Daily,1.9224976340624698
2022-07-07,DASH,Global Order Index,Daily,1.9238794280274736
2022-07-08,DASH,Global Order Index,Daily,1.9252612219924776
2022-07-11,DASH,Global Order Index,Daily,1.9266430159574817
2022-07-12,DASH,Global Order Index,Daily,1.928024809922486
2022-07-13,DASH,Global Order Index,Daily,1.92940660388749
2022-07-14,DASH,Global Order Index,Daily,1.9307883978524938
2022-07-15,DASH,Global Order Index,Daily,1.9321701918174978
2022-07-18,DASH,Global Order Index,Daily,1.933551985782502
2022-07-19,DASH,Global Order Index,Daily,1.9349337797475061
2022-07-20,DASH,Global Order Index,Daily,1.9363155737125102
2022-07-21,DASH,Global Order Index,Daily,1.937697367677514
2022-07-22,DASH,Global Order Index,Daily,1.9390791616425183
2022-07-25,DASH,Global Order Index,Daily,1.9404609556075223
2022-07-26,DASH,Global Order Index,Daily,1.9418427495725263
2022-07-27,DASH,Global Order Index,Daily,1.9432245435375302
2022-07-28,DASH,Global Order Index,Daily,1.9446063375025346
2022-07-29,DASH,Global Order Index,Daily,1.9459881314675385
2022-08-01,DASH,Global Order Index,Daily,1.8500089602477603
2022-08-02,DASH,Global Order Index,Daily,1.838797976596778
2022-08-03,DASH,Global Order Index,Daily,1.827586992945796
2022-08-04,DASH,Global Order Index,Daily,1.8163760092948136
2022-08-05,DASH,Global Order Index,Daily,1.8051650256438316
2022-08-08,DASH,Global Order Index,Daily,1.7939540419928495
2022-08-09,DASH,Global Order Index,Daily,1.782743058341867
2022-08-10,DASH,Global Order Index,Daily,1.7715320746908851
2022-08-11,DASH,Global Order Index,Daily,1.7603210910399028
2022-08-12,DASH,Global Order Index,Daily,1.7491101073889208
2022-08-15,DASH,Global Order Index,Daily,1.7378991237379386
2022-08-16,DASH,Global Order Index,Daily,1.7266881400869565
2022-08-17,DASH,Global Order Index,Daily,1.7154771564359743
2022-08-18,DASH,Global Order Index,Daily,1.7042661727849922
2022-08-19,DASH,Global Order Index,Daily,1.69305518913401
2022-08-22,DASH,Global Order Index,Daily,1.681844205483028
2022-08-23,DASH,Global Order Index,Daily,1.6706332218320457
2022-08-24,DASH,Global Order Index,Daily,1.6594222381810637
2022-08-25,DASH,Global Order Index,Daily,1.6482112545300813
2022-08-26,DASH,Global Order Index,Daily,1.6370002708790994
2022-08-29,DASH,Global Order Index,Daily,1.6257892872281172
2022-08-30,DASH,Global Order Index,Daily,1.6145783035771348
2022-08-31,DASH,Global Order Index,Daily,1.603367319926153
2022-09-01,DASH,Global Order Index,Daily,2.0700702536144826
2022-09-02,DASH,Global Order Index,Daily,2.0480770396339865
2022-09-06,DASH,Global Order Index,Daily,2.0260838256534908
2022-09-07,DASH,Global Order Index,Daily,2.0040906116729946
2022-09-08,DASH,Global Order Index,Daily,1.982097397692499
2022-09-09,DASH,Global Order Index,Daily,1.960104183712003
2022-09-12,DASH,Global Order Index,Daily,1.938110969731507
2022-09-13,DASH,Global Order Index,Daily,1.9161177557510114
2022-09-14,DASH,Global Order Index,Daily,1.8941245417705153
2022-09-15,DASH,Global Order Index,Daily,1.8721313277900196
2022-09-16,DASH,Global Order Index,Daily,1.8501381138095236
2022-09-19,DASH,Global Order Index,Daily,1.8281448998290275
2022-09-20,DASH,Global Order Index,Daily,1.8061516858485318
2022-09-21,DASH,Global Order Index,Daily,1.7841584718680357
2022-09-22,DASH,Global Order Index,Daily,1.76216525788754
2022-09-23,DASH,Global Order Index,Daily,1.740172043907044
2022-09-26,DASH,Global Order Index,Daily,1.7181788299265481
2022-09-27,DASH,Global Order Index,Daily,1.6961856159460524
2022-09-28,DASH,Global Order Index,Daily,1.6741924019655563
2022-09-29,DASH,Global Order Index,Daily,1.6521991879850606
2022-09-30,DASH,Global Order Index,Daily,1.6302059740045647
2022-10-03,DASH,Global Order Index,Daily,0.7394048617740927
2022-10-04,DASH,Global Order Index,Daily,0.8620090291926092
2022-10-05,DASH,Global Order Index,Daily,0.9846131966111259
2022-10-06,DASH,Global Order Index,Daily,1.1072173640296425
2022-10-07,DASH,Global Order Index,Daily,1.2298215314481589
2022-10-11,DASH,Global Order Index,Daily,1.3524256988666752
2022-10-12,DASH,Global Order Index,Daily,1.4750298662851922
2022-10-13,DASH,Global Order Index,Daily,1.597634033703709
2022-10-14,DASH,Global Order Index,Daily,1.7202382011222253
2022-10-17,DASH,Global Order Index,Daily,1.8428423685407416
2022-10-18,DASH,Global Order Index,Daily,1.965446535959258
2022-10-19,DASH,Global Order Index,Daily,2.088050703377775
2022-10-20,DASH,Global Order Index,Daily,2.2106548707962914
2022-10-21,DASH,Global Order Index,Daily,2.3332590382148077
2022-10-24,DASH,Global Order Index,Daily,2.4558632056333245
2022-10-25,DASH,Global Order Index,Daily,2.5784673730518413
2022-10-26,DASH,Global Order Index,Daily,2.701071540470358
2022-10-27,DASH,Global Order Index,Daily,2.823675707888874
2022-10-28,DASH,Global Order Index,Daily,2.9462798753073907
2022-10-31,DASH,Global Order Index,Daily,3.0688840427259074
2022-11-01,DASH,Global Order Index,Daily,2.226565901794477
2022-11-02,DASH,Global Order Index,Daily,2.207258919000322
2022-11-03,DASH,Global Order Index,Daily,2.1879519362061663
2022-11-04,DASH,Global Order Index,Daily,2.1686449534120107
2022-11-07,DASH,Global Order Index,Daily,2.1493379706178555
2022-11-08,DASH,Global Order Index,Daily,2.1300309878237
2022-11-09,DASH,Global Order Index,Daily,2.110724005029544
2022-11-10,DASH,Global Order Index,Daily,2.091417022235389
2022-11-14,DASH,Global Order Index,Daily,2.0721100394412333
2022-11-15,DASH,Global Order Index,Daily,2.052803056647078
2022-11-16,DASH,Global Order Index,Daily,2.0334960738529224
2022-11-17,DASH,Global Order Index,Daily,2.0141890910587668
2022-11-18,DASH,Global Order Index,Daily,1.9948821082646113
2022-11-21,DASH,Global Order Index,Daily,1.9755751254704559
2022-11-22,DASH,Global Order Index,Daily,1.9562681426763004
2022-11-23,DASH,Global Order Index,Daily,1.936961159882145
2022-11-25,DASH,Global Order Index,Daily,1.9176541770879891
2022-11-28,DASH,Global Order Index,Daily,1.8983471942938337
2022-11-29,DASH,Global Order Index,Daily,1.8790402114996783
2022-11-30,DASH,Global Order Index,Daily,1.8597332287055228
2022-12-01,DASH,Global Order Index,Daily,2.163932803011628
2022-12-02,DASH,Global Order Index,Daily,2.137571012710465
2022-12-05,DASH,Global Order Index,Daily,2.111209222409302
2022-12-06,DASH,Global Order Index,Daily,2.0848474321081394
2022-12-07,DASH,Global Order Index,Daily,2.0584856418069766
2022-12-08,DASH,Global Order Index,Daily,2.0321238515058138
2022-12-09,DASH,Global Order Index,Daily,2.005762061204651
2022-12-12,DASH,Global Order Index,Daily,1.9794002709034884
2022-12-13,DASH,Global Order Index,Daily,1.9530384806023255
2022-12-14,DASH,Global Order Index,Daily,1.9266766903011627
2022-12-15,DASH,Global Order Index,Daily,1.9003149
2022-12-16,DASH,Global Order Index,Daily,1.8739531096988369
2022-12-19,DASH,Global Order Index,Daily,1.8475913193976743
2022-12-20,DASH,Global Order Index,Daily,1.8212295290965115
2022-12-21,DASH,Global Order Index,Daily,1.7948677387953489
2022-12-22,DASH,Global Order Index,Daily,1.768505948494186
2022-12-23,DASH,Global Order Index,Daily,1.7421441581930233
2022-12-27,DASH,Global Order Index,Daily,1.7157823678918607
2022-12-28,DASH,Global Order Index,Daily,1.6894205775906976
2022-12-29,DASH,Global Order Index,Daily,1.663058787289535
2022-12-30,DASH,Global Order Index,Daily,1.6366969969883722
2023-01-03,DASH,Global Order Index,Daily,2.178526845585881
2023-01-04,DASH,Global Order Index,Daily,2.175150650971578
2023-01-05,DASH,Global Order Index,Daily,2.1717744563572747
2023-01-06,DASH,Global Order Index,Daily,2.168398261742971
2023-01-09,DASH,Global Order Index,Daily,2.1650220671286684
2023-01-10,DASH,Global Order Index,Daily,2.161645872514365
2023-01-11,DASH,Global Order Index,Daily,2.1582696779000616
2023-01-12,DASH,Global Order Index,Daily,2.154893483285758
2023-01-13,DASH,Global Order Index,Daily,2.1515172886714553
2023-01-17,DASH,Global Order Index,Daily,2.1481410940571517
2023-01-18,DASH,Global Order Index,Daily,2.1447648994428485
2023-01-19,DASH,Global Order Index,Daily,2.141388704828545
2023-01-20,DASH,Global Order Index,Daily,2.138012510214242
2023-01-23,DASH,Global Order Index,Daily,2.1346363155999386
2023-01-24,DASH,Global Order Index,Daily,2.1312601209856354
2023-01-25,DASH,Global Order Index,Daily,2.1278839263713323
2023-01-26,DASH,Global Order Index,Daily,2.124507731757029
2023-01-27,DASH,Global Order Index,Daily,2.121131537142726
2023-01-30,DASH,Global Order Index,Daily,2.117755342528423
2023-01-31,DASH,Global Order Index,Daily,2.114379147914119
2023-02-01,DASH,Global Order Index,Daily,2.6929689801215795
2023-02-02,DASH,Global Order Index,Daily,2.6550710295876025
2023-02-03,DASH,Global Order Index,Daily,2.617173079053626
2023-02-06,DASH,Global Order Index,Daily,2.5792751285196496
2023-02-07,DASH,Global Order Index,Daily,2.5413771779856726
2023-02-08,DASH,Global Order Index,Daily,2.503479227451696
2023-02-09,DASH,Global Order Index,Daily,2.4655812769177192
2023-02-10,DASH,Global Order Index,Daily,2.4276833263837427
2023-02-13,DASH,Global Order Index,Daily,2.3897853758497662
2023-02-14,DASH,Global Order Index,Daily,2.3518874253157893
2023-02-15,DASH,Global Order Index,Daily,2.3139894747818124
2023-02-16,DASH,Global Order Index,Daily,2.2760915242478363
2023-02-17,DASH,Global Order Index,Daily,2.2381935737138594
2023-02-21,DASH,Global Order Index,Daily,2.2002956231798825
2023-02-22,DASH,Global Order Index,Daily,2.1623976726459055
2023-02-23,DASH,Global Order Index,Daily,2.1244997221119295
2023-02-24,DASH,Global Order Index,Daily,2.0866017715779526
2023-02-27,DASH,Global Order Index,Daily,2.0487038210439756
2023-02-28,DASH,Global Order Index,Daily,2.0108058705099996
2023-03-01,DASH,Global Order Index,Daily,1.429780930465698
2023-03-02,DASH,Global Order Index,Daily,1.4740021503877891
2023-03-03,DASH,Global Order Index,Daily,1.5182233703098797
2023-03-06,DASH,Global Order Index,Daily,1.5624445902319704
2023-03-07,DASH,Global Order Index,Daily,1.606665810154061
2023-03-08,DASH,Global Order Index,Daily,1.6508870300761513
2023-03-09,DASH,Global Order Index,Daily,1.6951082499982424
2023-03-10,DASH,Global Order Index,Daily,1.7393294699203332
2023-03-13,DASH,Global Order Index,Daily,1.7835506898424236
2023-03-14,DASH,Global Order Index,Daily,1.8277719097645142
2023-03-15,DASH,Global Order Index,Daily,1.871993129686605
2023-03-16,DASH,Global Order Index,Daily,1.9162143496086956
2023-03-17,DASH,Global Order Index,Daily,1.9604355695307865
2023-03-20,DASH,Global Order Index,Daily,2.0046567894528766
2023-03-21,DASH,Global Order Index,Daily,2.0488780093749677
2023-03-22,DASH,Global Order Index,Daily,2.0930992292970583
2023-03-23,DASH,Global Order Index,Daily,2.137320449219149
2023-03-24,DASH,Global Order Index,Daily,2.1815416691412395
2023-03-27,DASH,Global Order Index,Daily,2.22576288906333
2023-03-28,DASH,Global Order Index,Daily,2.2699841089854207
2023-03-29,DASH,Global Order Index,Daily,2.3142053289075113
2023-03-30,DASH,Global Order Index,Daily,2.3584265488296023
2023-03-31,DASH,Global Order Index,Daily,2.402647768751693
2023-04-03,DASH,Global Order Index,Daily,2.9771970771640563
2023-04-04,DASH,Global Order Index,Daily,2.9323755230257342
2023-04-05,DASH,Global Order Index,Daily,2.8875539688874126
2023-04-06,DASH,Global Order Index,Daily,2.8427324147490904
2023-04-07,DASH,Global Order Index,Daily,2.797910860610769
2023-04-10,DASH,Global Order Index,Daily,2.7530893064724475
2023-04-11,DASH,Global Order Index,Daily,2.708267752334126
2023-04-12,DASH,Global Order Index,Daily,2.663446198195804
2023-04-13,DASH,Global Order Index,Daily,2.6186246440574825
2023-04-14,DASH,Global Order Index,Daily,2.573803089919161
2023-04-17,DASH,Global Order Index,Daily,2.528981535780839
2023-04-18,DASH,Global Order Index,Daily,2.484159981642517
2023-04-19,DASH,Global Order Index,Daily,2.439338427504196
2023-04-20,DASH,Global Order Index,Daily,2.394516873365874
2023-04-21,DASH,Global Order Index,Daily,2.3496953192275525
2023-04-24,DASH,Global Order Index,Daily,2.3048737650892304
2023-04-25,DASH,Global Order Index,Daily,2.260052210950909
2023-04-26,DASH,Global Order Index,Daily,2.2152306568125875
2023-04-27,DASH,Global Order Index,Daily,2.170409102674266
2023-04-28,DASH,Global Order Index,Daily,2.1255875485359437
2023-05-01,DASH,Global Order Index,Daily,2.024823054688265
2023-05-02,DASH,Global Order Index,Daily,2.0348033762244477
2023-05-03,DASH,Global Order Index,Daily,2.04478369776063
2023-05-04,DASH,Global Order Index,Daily,2.0547640192968126
2023-05-05,DASH,Global Order Index,Daily,2.0647443408329953
2023-05-08,DASH,Global Order Index,Daily,2.074724662369178
2023-05-09,DASH,Global Order Index,Daily,2.08470498390536
2023-05-10,DASH,Global Order Index,Daily,2.094685305441543
2023-05-11,DASH,Global Order Index,Daily,2.1046656269777255
2023-05-12,DASH,Global Order Index,Daily,2.1146459485139077
2023-05-15,DASH,Global Order Index,Daily,2.1246262700500904
2023-05-16,DASH,Global Order Index,Daily,2.134606591586273
2023-05-17,DASH,Global Order Index,Daily,2.1445869131224558
2023-05-18,DASH,Global Order Index,Daily,2.154567234658638
2023-05-19,DASH,Global Order Index,Daily,2.1645475561948206
2023-05-22,DASH,Global Order Index,Daily,2.1745278777310038
2023-05-23,DASH,Global Order Index,Daily,2.1845081992671855
2023-05-24,DASH,Global Order Index,Daily,2.1944885208033686
2023-05-25,DASH,Global Order Index,Daily,2.204468842339551
2023-05-26,DASH,Global Order Index,Daily,2.2144491638757335
2023-05-30,DASH,Global Order Index,Daily,2.2244294854119158
2023-05-31,DASH,Global Order Index,Daily,2.234409806948099
2023-06-01,DASH,Global Order Index,Daily,2.8678848419148784
2023-06-02,DASH,Global Order Index,Daily,2.8150092935424382
2023-06-05,DASH,Global Order Index,Daily,2.762133745169998
2023-06-06,DASH,Global Order Index,Daily,2.709258196797558
2023-06-07,DASH,Global Order Index,Daily,2.656382648425118
2023-06-08,DASH,Global Order Index,Daily,2.6035071000526773
2023-06-09,DASH,Global Order Index,Daily,2.5506315516802367
2023-06-12,DASH,Global Order Index,Daily,2.497756003307797
2023-06-13,DASH,Global Order Index,Daily,2.4448804549353564
2023-06-14,DASH,Global Order Index,Daily,2.3920049065629168
2023-06-15,DASH,Global Order Index,Daily,2.339129358190476
2023-06-16,DASH,Global Order Index,Daily,2.2862538098180356
2023-06-20,DASH,Global Order Index,Daily,2.233378261445596
2023-06-21,DASH,Global Order Index,Daily,2.1805027130731554
2023-06-22,DASH,Global Order Index,Daily,2.1276271647007157
2023-06-23,DASH,Global Order Index,Daily,2.074751616328275
2023-06-26,DASH,Global Order Index,Daily,2.0218760679558345
2023-06-27,DASH,Global Order Index,Daily,1.9690005195833946
2023-06-28,DASH,Global Order Index,Daily,1.9161249712109547
2023-06-29,DASH,Global Order Index,Daily,1.8632494228385144
2023-06-30,DASH,Global Order Index,Daily,1.8103738744660738
2023-07-03,DASH,Global Order Index,Daily,2.2347353317795293
2023-07-05,DASH,Global Order Index,Daily,2.2551990082290527
2023-07-06,DASH,Global Order Index,Daily,2.2756626846785757
2023-07-07,DASH,Global Order Index,Daily,2.2961263611280986
2023-07-10,DASH,Global Order Index,Daily,2.316590037577622
2023-07-11,DASH,Global Order Index,Daily,2.3370537140271455
2023-07-12,DASH,Global Order Index,Daily,2.357517390476669
2023-07-13,DASH,Global Order Index,Daily,2.3779810669261923
2023-07-14,DASH,Global Order Index,Daily,2.3984447433757152
2023-07-17,DASH,Global Order Index,Daily,2.4189084198252386
2023-07-18,DASH,Global Order Index,Daily,2.439372096274762
2023-07-19,DASH,Global Order Index,Daily,2.459835772724285
2023-07-20,DASH,Global Order Index,Daily,2.480299449173808
2023-07-21,DASH,Global Order Index,Daily,2.5007631256233314
2023-07-24,DASH,Global Order Index,Daily,2.5212268020728548
2023-07-25,DASH,Global Order Index,Daily,2.541690478522378
2023-07-26,DASH,Global Order Index,Daily,2.5621541549719016
2023-07-27,DASH,Global Order Index,Daily,2.582617831421425
2023-07-28,DASH,Global Order Index,Daily,2.6030815078709475
2023-07-31,DASH,Global Order Index,Daily,2.623545184320471
2023-08-01,DASH,Global Order Index,Daily,2.270781638361964
2023-08-02,DASH,Global Order Index,Daily,2.2562274333172003
2023-08-03,DASH,Global Order Index,Daily,2.2416732282724374
2023-08-04,DASH,Global Order Index,Daily,2.2271190232276736
2023-08-07,DASH,Global Order Index,Daily,2.21256481818291
2023-08-08,DASH,Global Order Index,Daily,2.198010613138146
2023-08-09,DASH,Global Order Index,Daily,2.183456408093383
2023-08-10,DASH,Global Order Index,Daily,2.1689022030486194
2023-08-11,DASH,Global Order Index,Daily,2.1543479980038556
2023-08-14,DASH,Global Order Index,Daily,2.139793792959092
2023-08-15,DASH,Global Order Index,Daily,2.125239587914329
2023-08-16,DASH,Global Order Index,Daily,2.110685382869565
2023-08-17,DASH,Global Order Index,Daily,2.0961311778248013
2023-08-18,DASH,Global Order Index,Daily,2.081576972780038
2023-08-21,DASH,Global Order Index,Daily,2.0670227677352746
2023-08-22,DASH,Global Order Index,Daily,2.052468562690511
2023-08-23,DASH,Global Order Index,Daily,2.037914357645747
2023-08-24,DASH,Global Order Index,Daily,2.023360152600984
2023-08-25,DASH,Global Order Index,Daily,2.0088059475562203
2023-08-28,DASH,Global Order Index,Daily,1.9942517425114565
2023-08-29,DASH,Global Order Index,Daily,1.9796975374666932
2023-08-30,DASH,Global Order Index,Daily,1.9651433324219298
2023-08-31,DASH,Global Order Index,Daily,1.9505891273771663
2023-09-01,DASH,Global Order Index,Daily,2.2158202670728313
2023-09-05,DASH,Global Order Index,Daily,2.2381991134335855
2023-09-06,DASH,Global Order Index,Daily,2.2605779597943405
2023-09-07,DASH,Global Order Index,Daily,2.2829568061550947
2023-09-08,DASH,Global Order Index,Daily,2.3053356525158497
2023-09-11,DASH,Global Order Index,Daily,2.3277144988766043
2023-09-12,DASH,Global Order Index,Daily,2.3500933452373585
2023-09-13,DASH,Global Order Index,Daily,2.3724721915981135
2023-09-14,DASH,Global Order Index,Daily,2.3948510379588677
2023-09-15,DASH,Global Order Index,Daily,2.4172298843196227
2023-09-18,DASH,Global Order Index,Daily,2.4396087306803773
2023-09-19,DASH,Global Order Index,Daily,2.4619875770411324
2023-09-20,DASH,Global Order Index,Daily,2.4843664234018865
2023-09-21,DASH,Global Order Index,Daily,2.5067452697626416
2023-09-22,DASH,Global Order Index,Daily,2.5291241161233957
2023-09-25,DASH,Global Order Index,Daily,2.5515029624841503
2023-09-26,DASH,Global Order Index,Daily,2.5738818088449054
2023-09-27,DASH,Global Order Index,Daily,2.5962606552056595
2023-09-28,DASH,Global Order Index,Daily,2.6186395015664146
2023-09-29,DASH,Global Order Index,Daily,2.641018347927169
2023-10-02,DASH,Global Order Index,Daily,2.0867642273154914
2023-10-03,DASH,Global Order Index,Daily,2.1181408298220377
2023-10-04,DASH,Global Order Index,Daily,2.1495174323285835
2023-10-05,DASH,Global Order Index,Daily,2.18089403483513
2023-10-06,DASH,Global Order Index,Daily,2.2122706373416756
2023-10-10,DASH,Global Order Index,Daily,2.243647239848222
2023-10-11,DASH,Global Order Index,Daily,2.275023842354768
2023-10-12,DASH,Global Order Index,Daily,2.306400444861314
2023-10-13,DASH,Global Order Index,Daily,2.3377770473678603
2023-10-16,DASH,Global Order Index,Daily,2.369153649874406
2023-10-17,DASH,Global Order Index,Daily,2.400530252380952
2023-10-18,DASH,Global Order Index,Daily,2.4319068548874987
2023-10-19,DASH,Global Order Index,Daily,2.4632834573940445
2023-10-20,DASH,Global Order Index,Daily,2.4946600599005904
2023-10-23,DASH,Global Order Index,Daily,2.526036662407136
2023-10-24,DASH,Global Order Index,Daily,2.557413264913683
2023-10-25,DASH,Global Order Index,Daily,2.5887898674202288
2023-10-26,DASH,Global Order Index,Daily,2.6201664699267746
2023-10-27,DASH,Global Order Index,Daily,2.651543072433321
2023-10-30,DASH,Global Order Index,Daily,2.682919674939867
2023-10-31,DASH,Global Order Index,Daily,2.714296277446413
2023-11-01,DASH,Global Order Index,Daily,3.0113575794193137
2023-11-02,DASH,Global Order Index,Daily,2.959091622822544
2023-11-03,DASH,Global Order Index,Daily,2.906825666225774
2023-11-06,DASH,Global Order Index,Daily,2.854559709629004
2023-11-07,DASH,Global Order Index,Daily,2.802293753032234
2023-11-08,DASH,Global Order Index,Daily,2.7500277964354645
2023-11-09,DASH,Global Order Index,Daily,2.697761839838695
2023-11-13,DASH,Global Order Index,Daily,2.6454958832419244
2023-11-14,DASH,Global Order Index,Daily,2.593229926645155
2023-11-15,DASH,Global Order Index,Daily,2.5409639700483853
2023-11-16,DASH,Global Order Index,Daily,2.4886980134516152
2023-11-17,DASH,Global Order Index,Daily,2.436432056854845
2023-11-20,DASH,Global Order Index,Daily,2.3841661002580756
2023-11-21,DASH,Global Order Index,Daily,2.331900143661305
2023-11-22,DASH,Global Order Index,Daily,2.279634187064536
2023-11-24,DASH,Global Order Index,Daily,2.227368230467766
2023-11-27,DASH,Global Order Index,Daily,2.175102273870996
2023-11-28,DASH,Global Order Index,Daily,2.122836317274226
2023-11-29,DASH,Global Order Index,Daily,2.070570360677456
2023-11-30,DASH,Global Order Index,Daily,2.0183044040806863
2023-12-01,DASH,Global Order Index,Daily,2.649534555399478
2023-12-04,DASH,Global Order Index,Daily,2.6294945405311116
2023-12-05,DASH,Global Order Index,Daily,2.6094545256627453
2023-12-06,DASH,Global Order Index,Daily,2.5894145107943793
2023-12-07,DASH,Global Order Index,Daily,2.5693744959260134
2023-12-08,DASH,Global Order Index,Daily,2.5493344810576466
2023-12-11,DASH,Global Order Index,Daily,2.5292944661892807
2023-12-12,DASH,Global Order Index,Daily,2.5092544513209147
2023-12-13,DASH,Global Order Index,Daily,2.489214436452549
2023-12-14,DASH,Global Order Index,Daily,2.4691744215841824
2023-12-15,DASH,Global Order Index,Daily,2.4491344067158165
2023-12-18,DASH,Global Order Index,Daily,2.4290943918474506
2023-12-19,DASH,Global Order Index,Daily,2.409054376979084
2023-12-20,DASH,Global Order Index,Daily,2.3890143621107183
2023-12-21,DASH,Global Order Index,Daily,2.368974347242352
2023-12-22,DASH,Global Order Index,Daily,2.3489343323739855
2023-12-26,DASH,Global Order Index,Daily,2.3288943175056196
2023-12-27,DASH,Global Order Index,Daily,2.308854302637253
2023-12-28,DASH,Global Order Index,Daily,2.2888142877688873
2023-12-29,DASH,Global Order Index,Daily,2.268774272900521
2024-01-02,DASH,Global Order Index,Daily,2.4713913103080305
2024-01-03,DASH,Global Order Index,Daily,2.4768890794391325
2024-01-04,DASH,Global Order Index,Daily,2.482386848570234
2024-01-05,DASH,Global Order Index,Daily,2.4878846177013356
2024-01-08,DASH,Global Order Index,Daily,2.4933823868324376
2024-01-09,DASH,Global Order Index,Daily,2.498880155963539
2024-01-10,DASH,Global Order Index,Daily,2.5043779250946407
2024-01-11,DASH,Global Order Index,Daily,2.5098756942257427
2024-01-12,DASH,Global Order Index,Daily,2.5153734633568443
2024-01-16,DASH,Global Order Index,Daily,2.520871232487946
2024-01-17,DASH,Global Order Index,Daily,2.5263690016190474
2024-01-18,DASH,Global Order Index,Daily,2.531866770750149
2024-01-19,DASH,Global Order Index,Daily,2.537364539881251
2024-01-22,DASH,Global Order Index,Daily,2.5428623090123526
2024-01-23,DASH,Global Order Index,Daily,2.548360078143454
2024-01-24,DASH,Global Order Index,Daily,2.553857847274556
2024-01-25,DASH,Global Order Index,Daily,2.5593556164056577
2024-01-26,DASH,Global Order Index,Daily,2.5648533855367592
2024-01-29,DASH,Global Order Index,Daily,2.5703511546678612
2024-01-30,DASH,Global Order Index,Daily,2.575848923798963
2024-01-31,DASH,Global Order Index,Daily,2.5813466929300644
2024-02-01,DASH,Global Order Index,Daily,2.1225299626339402
2024-02-02,DASH,Global Order Index,Daily,2.1842420634356308
2024-02-05,DASH,Global Order Index,Daily,2.245954164237321
2024-02-06,DASH,Global Order Index,Daily,2.307666265039012
2024-02-07,DASH,Global Order Index,Daily,2.3693783658407024
2024-02-08,DASH,Global Order Index,Daily,2.4310904666423925
2024-02-09,DASH,Global Order Index,Daily,2.4928025674440835
2024-02-12,DASH,Global Order Index,Daily,2.5545146682457736
2024-02-13,DASH,Global Order Index,Daily,2.616226769047464
2024-02-14,DASH,Global Order Index,Daily,2.677938869849154
2024-02-15,DASH,Global Order Index,Daily,2.739650970650845
2024-02-16,DASH,Global Order Index,Daily,2.8013630714525357
2024-02-20,DASH,Global Order Index,Daily,2.8630751722542263
2024-02-21,DASH,Global Order Index,Daily,2.9247872730559163
2024-02-22,DASH,Global Order Index,Daily,2.986499373857607
2024-02-23,DASH,Global Order Index,Daily,3.048211474659298
2024-02-26,DASH,Global Order Index,Daily,3.109923575460988
2024-02-27,DASH,Global Order Index,Daily,3.171635676262679
2024-02-28,DASH,Global Order Index,Daily,3.233347777064369
2024-02-29,DASH,Global Order Index,Daily,3.2950598778660596
2024-03-01,DASH,Global Order Index,Daily,3.041981960323285
2024-03-04,DASH,Global Order Index,Daily,2.993485552257624
2024-03-05,DASH,Global Order Index,Daily,2.9449891441919616
2024-03-06,DASH,Global Order Index,Daily,2.8964927361262998
2024-03-07,DASH,Global Order Index,Daily,2.847996328060638
2024-03-08,DASH,Global Order Index,Daily,2.799499919994976
2024-03-11,DASH,Global Order Index,Daily,2.7510035119293144
2024-03-12,DASH,Global Order Index,Daily,2.7025071038636526
